file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
common_voice_22_0_2337,0.0,3.4059,utt,-41.87894061583578,-48.071539505668305,24.067219646927345,8.317500828235978
common_voice_22_0_7508,0.0,2.251375,utt,-46.83722222222222,-53.04371854994032,24.040529677924713,-1.093284234178693
common_voice_22_0_31283,0.0,1.8109,utt,-45.21933539796271,-49.92839956283569,23.814690901072805,9.860397000432712
common_voice_22_0_13825,0.0,2.5898,utt,-41.93871787524131,-39.901699701944985,23.802805947634475,13.054782640836601
common_voice_22_0_283,0.0,7.5924,utt,-41.705999361824766,-46.723181019658625,23.497190545539894,9.126652030565571
common_voice_22_0_32224,0.0,3.0256,utt,-41.37517081786304,-45.9012508392334,23.167389450660185,9.209662262331308
common_voice_22_0_4641,0.0,3.4176875,utt,-41.269833927266085,-48.2459238837747,23.03877267949202,12.779781828860404
common_voice_22_0_9776,0.0,2.284375,utt,-39.552880002741226,-45.00252100626628,22.836885133211325,4.529309186123193
common_voice_22_0_4941,0.0,3.5964,utt,-40.752783203125,-43.81564712524414,22.733157732796915,9.609566608210688
common_voice_22_0_35263,0.0,2.12325,utt,-46.639855726709904,-49.87535531180246,22.649231952737665,12.412342855416126
common_voice_22_0_28302,0.0,3.7918,utt,-35.69133925626649,-49.0652099609375,22.427546429297635,13.347764864864399
common_voice_22_0_1269,0.0,5.5413,utt,-42.13179715703971,-46.44117779885569,22.274741688346953,11.563434706775183
common_voice_22_0_25822,0.0,3.48075,utt,-44.9108016792385,-53.94446563720703,22.191960640852088,16.851770030793002
common_voice_22_0_13259,0.0,2.7662,utt,-40.08257065094765,-37.63964653015137,21.969124920053936,9.668795608946251
common_voice_22_0_26791,0.0,3.8392,utt,-39.696642557779946,-53.10262441635132,21.5175523307058,11.289687170447849
common_voice_22_0_4913,0.0,4.5711875,utt,-44.65652352297593,-48.68865513801575,21.51070523240815,14.886777091134302
common_voice_22_0_7156,0.0,2.3936875,utt,-53.30629331197699,-59.648625113747336,21.506057079953575,2.5368467491716498
common_voice_22_0_13258,0.0,3.582375,utt,-40.25544474511173,-46.39505615234375,21.357897759060595,9.877638332283151
common_voice_22_0_1326,0.0,4.288375,utt,-42.78896233974359,-44.621073468526205,21.052284633963403,12.272749891990728
common_voice_22_0_874,0.0,5.8203,utt,-52.31871845468213,-54.88594182332357,20.88135937303129,3.6444274133687173
common_voice_22_0_2431,0.0,3.3984,utt,-42.83141084558824,-46.44415419442313,20.441057700669806,9.89852038838525
common_voice_22_0_9349,0.0,3.7134,utt,-60.98991324123989,-64.57270359992981,20.402071187981633,10.385998895917174
common_voice_22_0_32848,0.0,1.5239,utt,-41.86513479132401,-50.62157694498698,20.288251707370556,4.657791130330057
common_voice_22_0_3715,0.0,4.0511875,utt,-40.3875072337963,-46.10170338948568,20.288249088823555,9.865210105522056
common_voice_22_0_1788,0.0,5.8236875,utt,-53.43099629510309,-56.26079000745501,20.13424687036719,7.185267272459832
common_voice_22_0_2028,0.0,4.5492,utt,,-49.08916354179382,20.01854037396152,10.147975230548518
common_voice_22_0_445,0.0,5.66,utt,-44.50438245362191,-47.96000456198668,19.98263778532428,8.567806980300887
common_voice_22_0_12006,0.0,2.479875,utt,-45.65453707787298,-47.27981538038988,19.9826373299248,0.7230624890976394
common_voice_22_0_18488,0.0,2.0514,utt,-43.111990282012194,-54.83212661743164,19.887687907206068,11.67874696754763
common_voice_22_0_139,0.0,8.78625,utt,-55.91731993031854,-58.86490992495888,19.88521308041958,8.476641779041195
common_voice_22_0_29025,0.0,2.7338,utt,-38.87663833562271,-44.679627100626625,19.829833044373594,13.697296108054676
common_voice_22_0_28698,0.0,2.7224,utt,-31.83987247242647,-42.38738759358724,19.682123926415354,12.169584052516333
common_voice_22_0_727,0.0,5.3454,utt,-39.67309798481308,-42.32588881254196,19.677024660227087,10.390290354095704
common_voice_22_0_3126,0.0,3.6441,utt,-53.047974974244504,-62.420336405436196,19.67702374942813,9.17499008563443
common_voice_22_0_28931,0.0,2.0176875,utt,-57.151217318997524,-58.808954511369976,19.676973195183198,-0.31236448733231015
common_voice_22_0_2846,0.0,4.2186,utt,-40.57779639366114,-46.62941002845764,19.218606794179212,11.01574763318896
common_voice_22_0_1934,0.0,3.5844,utt,-51.04852806389665,-53.37727473332332,18.87864234841752,14.281714869178021
common_voice_22_0_4906,0.0,2.2846875,utt,-56.661072848135966,-62.733214787074495,18.804777621205258,5.099922820082011
common_voice_22_0_16296,0.0,2.0120625,utt,-45.06580865205224,-51.17877902984619,18.607378153137567,8.113258933671148
common_voice_22_0_69,0.0,8.5115,utt,-40.768025668331376,-47.14233338205438,18.607376900789003,12.122688421558175
common_voice_22_0_3203,0.0,5.3210625,utt,-61.68491541353384,-61.29368958106408,18.493187955841275,8.389227253227553
common_voice_22_0_13459,0.0,2.4086,utt,-45.78180108921162,-54.3897292397239,18.403615022391943,5.406731016988761
common_voice_22_0_16075,0.0,3.7661875,utt,-50.68459362566313,-54.73817125956217,18.17718258159614,7.95958666890291
common_voice_22_0_32870,0.0,1.3329,utt,-49.4294415237312,-62.01672897338867,18.17717808232349,2.2554125095695134
common_voice_22_0_26574,0.0,1.69,utt,-47.108121070636095,-49.147927602132164,17.99615065059462,5.430269705672082
common_voice_22_0_5587,0.0,3.6669,utt,-41.173907952997276,-49.145782979329425,17.99615065059462,10.092246765590819
common_voice_22_0_26914,0.0,1.8286,utt,-42.05735837175546,-45.46132135391235,17.690537867047038,5.757916175482842
common_voice_22_0_4292,0.0,3.4021875,utt,-56.64646139705882,-57.20130920410156,17.43844136846249,8.123457182633324
common_voice_22_0_163,0.0,7.3676,utt,-59.6672638229308,-57.2713078585538,17.412905407368502,6.134282414230704
common_voice_22_0_28148,0.0,3.0240625,utt,-38.44547094888245,-40.593859808785574,17.384924400400237,9.58277359138862
common_voice_22_0_16286,0.0,4.0983,utt,-42.281545350609754,-45.478687604268394,17.384924400400237,11.893750383770175
common_voice_22_0_15108,0.0,2.0470625,utt,-42.31697789634146,-54.09255886077881,17.37433848953726,8.99085087728724
common_voice_22_0_27929,0.0,1.3756875,utt,-54.36942722486413,-58.96539524623326,17.161988475058198,0.42869164186638997
common_voice_22_0_2244,0.0,4.4686,utt,-39.18352383948546,-45.214602629343666,17.110983834646813,12.168902272862738
common_voice_22_0_19048,0.0,4.7787,utt,-35.02515772097281,-41.02489700317383,17.07931036450409,13.371262156319222
common_voice_22_0_8744,0.0,3.0206875,utt,-59.53476821192053,-61.85525364345975,16.93335622604527,11.077887147020192
common_voice_22_0_205,0.0,6.7730625,utt,-42.42777476458641,-45.21251240483037,16.92650471275445,8.839934652953156
common_voice_22_0_31215,0.0,3.0955625,utt,-52.88837575604839,-59.328595055474175,16.837451286467594,-5.107771743424744
common_voice_22_0_1319,0.0,3.97025,utt,-41.190080388066754,-45.24967525851342,16.781746135876038,11.156695951729803
common_voice_22_0_27401,0.0,2.1895625,utt,-42.364150791952056,-44.27408536275228,16.767012885864325,12.99446791927367
common_voice_22_0_17472,0.0,1.70225,utt,-48.53924632352941,-59.36861356099447,16.72496236191685,13.063748712492808
common_voice_22_0_32002,0.0,3.1036,utt,-44.40240360383064,-47.50355262756348,16.62089158765726,10.548837012738645
common_voice_22_0_2166,0.0,4.6305,utt,-43.019759044276455,-47.53663516044617,16.62088794446143,7.576363620281226
common_voice_22_0_30582,0.0,1.9126875,utt,-53.173383303337694,-58.620734532674156,16.299821914440397,8.67076546980926
common_voice_22_0_297,0.0,6.7023,utt,,-107.69369459152222,16.247923786389716,4.198424831701351
common_voice_22_0_21471,0.0,2.2161875,utt,-41.56192813907658,-49.947479248046875,16.162470078413556,9.76651489960836
common_voice_22_0_33919,0.0,1.3828,utt,-39.323160807291664,-38.55183410644531,16.16246962301408,10.002678646209306
common_voice_22_0_4454,0.0,2.791875,utt,-48.91239639336918,-56.41747570037842,16.090915364469577,0.5293998739470833
common_voice_22_0_35366,0.0,1.9763,utt,-39.08138267440025,-44.825541178385414,16.009664426663917,12.449655240366733
common_voice_22_0_32099,0.0,1.3645625,utt,-46.17254279641544,-52.55420684814453,16.00966431281405,8.036159674867667
common_voice_22_0_27951,0.0,2.484,utt,-37.31826880670363,-51.23098839653863,15.940150416388242,12.816214329138631
