file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
common_voice_22_0_53,0.0,3.4650625,utt,-52.95627138868876,-52.64756754282359,3.289372566220019,11.055048528026044
common_voice_22_0_719,0.0,1.2411,utt,-54.944477696572584,-53.488282442092896,3.281295669670974,21.37601762813357
common_voice_22_0_273,0.0,2.34025,utt,-54.44059662126068,-53.96467765172323,3.2653218698568254,7.0204923922627795
common_voice_22_0_284,0.0,1.8383,utt,-52.69962211277174,-52.35175157629925,3.2607001379959315,11.445787784995211
common_voice_22_0_947,0.0,1.1370625,utt,-57.412649054276315,-56.773614247639976,3.260516940713702,16.631135823477145
common_voice_22_0_548,0.0,1.4108,utt,-56.55824745124114,-56.321784337361656,3.235589259129624,12.333905305447752
common_voice_22_0_254,0.0,1.9285,utt,-50.384775744818654,-49.18736897344174,3.235589259129624,9.809252359465376
common_voice_22_0_299,0.0,1.8540625,utt,-50.524012880067566,-50.05947030108908,3.2355872449935528,8.338315918516207
common_voice_22_0_1214,0.0,0.264875,utt,-48.0998769906851,-46.126895904541016,3.235586489692526,5.057235347012954
common_voice_22_0_373,0.0,1.5462,utt,-55.43186743951613,-55.62576900828969,3.235586237925517,22.086090615399264
common_voice_22_0_1063,0.0,0.7107,utt,-53.36389332086268,-55.62056181165907,3.235586237925517,5.717836028945927
common_voice_22_0_670,0.0,1.1969,utt,-51.359012858072916,-49.58135477701823,3.235586237925517,7.45818637084413
common_voice_22_0_717,0.0,1.1821875,utt,-57.71189751059322,-57.99186589167668,3.235586237925517,3.2507159038029307
common_voice_22_0_236,0.0,1.8221875,utt,-51.6073735834478,-51.58900202875552,3.2355852308574815,8.877581763063514
common_voice_22_0_388,0.0,1.7271875,utt,-57.95504990065029,-56.10288200378418,3.230791823287136,2.6022211078563977
common_voice_22_0_316,0.0,1.9533,utt,-52.26983173076923,-51.69585371017456,3.1988268457888958,9.491216276556262
common_voice_22_0_367,0.0,1.972375,utt,-62.786301356281726,-62.578673969615586,3.1957725546847113,6.496088645197924
common_voice_22_0_132,0.0,2.9835625,utt,-62.906721895973156,-56.89517093526906,3.1882438471172603,13.69725644126319
common_voice_22_0_1184,0.0,0.567375,utt,-56.113191303453945,-55.091877937316895,3.1819155325085737,22.830608962039648
common_voice_22_0_342,0.0,1.6753,utt,-51.70253208705357,-50.68208611529806,3.1800451178543176,13.424593287146472
common_voice_22_0_874,0.0,1.1460625,utt,-49.09260784646739,-48.28462441762289,3.1714576849051976,14.874745607485462
common_voice_22_0_836,0.0,1.2249,utt,-52.743376184682376,-50.456766862135666,3.169292610798166,12.709340348623185
common_voice_22_0_538,0.0,1.4913,utt,-54.20338388737416,-53.69849235133121,3.153552465445806,7.079112779525161
common_voice_22_0_528,0.0,1.6086875,utt,-58.0299701572205,-56.729137057349796,3.153550763981792,10.119289825069163
common_voice_22_0_232,0.0,2.3841,utt,-51.881507681197476,-49.8579657627986,3.1535490625177784,6.884483588034836
common_voice_22_0_713,0.0,1.5422,utt,-50.82730379971591,-50.928759166172576,3.1469020235986656,2.936643385612941
common_voice_22_0_87,0.0,2.6516875,utt,-55.56656102594339,-54.95471954345703,3.1400444879078315,4.081542115731908
