gold,pred,time_sec,support,mean, median,variance
n:,a,0.0300,3.0000,0.0100,0.0000
a,f,0.0460,3.0000,0.0153,0.0001
r,i,0.0220,3.0000,0.0073,0.0000
a,l,0.0310,3.0000,0.0103,0.0000
d,j,0.0310,3.0000,0.0103,0.0001
u,r,0.0250,3.0000,0.0083,0.0000
r,s,0.0330,3.0000,0.0110,0.0000
ħ,ħ,0.2400,3.0000,0.0800,0.0002
a,ʃ,0.0370,3.0000,0.0123,0.0000
t,n,0.0300,3.0000,0.0100,0.0000
r:,u,0.0600,3.0000,0.0200,0.0001
g,r,0.0690,3.0000,0.0230,0.0003
i,l:,0.0120,3.0000,0.0040,0.0000
i,z,0.0200,3.0000,0.0067,0.0000
k:,k:,0.3300,3.0000,0.1100,0.0008
j,UNK,0.1310,3.0000,0.0437,0.0004
a,tˤ:,0.0400,3.0000,0.0133,0.0001
UNK,w,0.1900,3.0000,0.0633,0.0004
s,d,0.0710,3.0000,0.0237,0.0001
r,ʁ,0.0920,3.0000,0.0307,0.0003
r,m,0.0400,3.0000,0.0133,0.0000
a,rˤ,0.0960,3.0000,0.0320,0.0001
z,t,0.2300,3.0000,0.0767,0.0001
n:,n,0.2200,3.0000,0.0733,0.0006
g,a,0.0250,3.0000,0.0083,0.0000
a,b,0.0560,3.0000,0.0187,0.0001
r,t,0.0600,3.0000,0.0200,0.0001
d,t,0.1000,3.0000,0.0333,0.0003
t,i,0.0400,2.0000,0.0200,0.0001
n,ʃ,0.0200,2.0000,0.0100,0.0000
UNK,ʃ,0.2800,2.0000,0.1400,0.0001
s,a,0.0110,2.0000,0.0055,0.0000
g,UNK,0.4070,2.0000,0.2035,0.0002
g,s,0.0140,2.0000,0.0070,0.0000
dˤ,UNK,0.1770,2.0000,0.0885,0.0002
n,b,0.0300,2.0000,0.0150,0.0000
w,n,0.0200,2.0000,0.0100,0.0000
t:,UNK,0.2600,2.0000,0.1300,0.0018
t,a,0.0210,2.0000,0.0105,0.0001
m,s:,0.0300,2.0000,0.0150,0.0000
m,i,0.0160,2.0000,0.0080,0.0000
ʁ,r,0.0180,2.0000,0.0090,0.0000
u,ʁ,0.0550,2.0000,0.0275,0.0003
n,k,0.0300,2.0000,0.0150,0.0000
u,j,0.0880,2.0000,0.0440,0.0008
r:,r:,0.1000,2.0000,0.0500,0.0004
u,ʃ,0.0200,2.0000,0.0100,0.0000
n,z,0.0200,2.0000,0.0100,0.0000
ʁ,t,0.0600,2.0000,0.0300,0.0000
u,m:,0.0080,2.0000,0.0040,0.0000
i,r,0.0120,2.0000,0.0060,0.0000
kʷ:,k,0.1730,2.0000,0.0865,0.0013
kʷ:,kʷ,0.0200,2.0000,0.0100,0.0000
kʷ:,a,0.0320,2.0000,0.0160,0.0000
tˤ:,i,0.0300,2.0000,0.0150,0.0000
l:,d,0.0250,2.0000,0.0125,0.0000
i,ʁ,0.0400,2.0000,0.0200,0.0001
d,n:,0.0150,2.0000,0.0075,0.0000
w,i,0.0260,2.0000,0.0130,0.0000
t,s,0.0300,2.0000,0.0150,0.0000
UNK,ʒ,0.2000,2.0000,0.1000,0.0001
u,l,0.0350,2.0000,0.0175,0.0000
m,q:,0.0450,2.0000,0.0225,0.0000
d,g,0.0530,2.0000,0.0265,0.0000
l,ʒ,0.0670,2.0000,0.0335,0.0000
t:,n,0.0540,2.0000,0.0270,0.0004
k,i,0.0800,2.0000,0.0400,0.0001
ʁ,n,0.0200,2.0000,0.0100,0.0000
k,r,0.0240,2.0000,0.0120,0.0000
z,d,0.1700,2.0000,0.0850,0.0002
m,s,0.0200,2.0000,0.0100,0.0000
g,n,0.0280,2.0000,0.0140,0.0000
g,k,0.0600,2.0000,0.0300,0.0000
u,UNK,0.3140,2.0000,0.1570,0.0003
b,i,0.0900,2.0000,0.0450,0.0007
b,u,0.0050,2.0000,0.0025,0.0000
k,s,0.0120,2.0000,0.0060,0.0000
n:,s,0.0200,2.0000,0.0100,0.0000
s,g,0.0270,2.0000,0.0135,0.0000
d,s,0.0460,2.0000,0.0230,0.0000
UNK,b,0.0700,2.0000,0.0350,0.0000
r,g,0.0260,2.0000,0.0130,0.0000
s,UNK,0.2930,2.0000,0.1465,0.0000
m:,m,0.1200,2.0000,0.0600,0.0009
j,d,0.0310,2.0000,0.0155,0.0000
ʕ,ʕ,0.0810,2.0000,0.0405,0.0000
dˤ,i,0.0200,2.0000,0.0100,0.0000
UNK,n:,0.2400,2.0000,0.1200,0.0001
n:,i,0.0320,2.0000,0.0160,0.0000
i,a,0.0370,2.0000,0.0185,0.0001
t,s:,0.0380,2.0000,0.0190,0.0000
d,n,0.0210,2.0000,0.0105,0.0000
n,l,0.0440,2.0000,0.0220,0.0001
n,ʁ,0.0400,2.0000,0.0200,0.0001
ʁ,i,0.0600,2.0000,0.0300,0.0000
UNK,zˤ,0.1900,2.0000,0.0950,0.0000
dˤ,a,0.0200,2.0000,0.0100,0.0000
i,ʃ,0.0200,2.0000,0.0100,0.0000
l,m,0.0400,2.0000,0.0200,0.0000
t:,d,0.0400,2.0000,0.0200,0.0001
r:,a,0.0500,2.0000,0.0250,0.0000
u,rˤ,0.0480,2.0000,0.0240,0.0003
t,ʃ,0.0520,2.0000,0.0260,0.0000
h,h,0.0580,2.0000,0.0290,0.0000
b,UNK,0.1420,2.0000,0.0710,0.0000
a:,a,0.0330,2.0000,0.0165,0.0000
i:,i,0.1000,2.0000,0.0500,0.0000
f,t:,0.0400,1.0000,0.0400,0.0000
r,n,0.0300,1.0000,0.0300,0.0000
t:,s,0.0180,1.0000,0.0180,0.0000
r,d,0.0740,1.0000,0.0740,0.0000
i,k,0.0190,1.0000,0.0190,0.0000
g,j,0.0010,1.0000,0.0010,0.0000
dˤ,l,0.0200,1.0000,0.0200,0.0000
l,UNK,0.0300,1.0000,0.0300,0.0000
q,r,0.0300,1.0000,0.0300,0.0000
q,q,0.1000,1.0000,0.1000,0.0000
b,q,0.0100,1.0000,0.0100,0.0000
d,m,0.0100,1.0000,0.0100,0.0000
t:,i,0.0200,1.0000,0.0200,0.0000
t:,g,0.0100,1.0000,0.0100,0.0000
i,f,0.0100,1.0000,0.0100,0.0000
g,m,0.0300,1.0000,0.0300,0.0000
l,s,0.0410,1.0000,0.0410,0.0000
ħ,a,0.0030,1.0000,0.0030,0.0000
UNK,ħ,0.0700,1.0000,0.0700,0.0000
u,n,0.0100,1.0000,0.0100,0.0000
j,n,0.0140,1.0000,0.0140,0.0000
i,zˤ,0.0130,1.0000,0.0130,0.0000
r,zˤ,0.0100,1.0000,0.0100,0.0000
ħ,s,0.0100,1.0000,0.0100,0.0000
u,ħ,0.0100,1.0000,0.0100,0.0000
z,g,0.0200,1.0000,0.0200,0.0000
z,i,0.0110,1.0000,0.0110,0.0000
l,z,0.0130,1.0000,0.0130,0.0000
t,d,0.0500,1.0000,0.0500,0.0000
n,m:,0.0100,1.0000,0.0100,0.0000
l:,u,0.0100,1.0000,0.0100,0.0000
dz,t,0.0900,1.0000,0.0900,0.0000
a,s:,0.0100,1.0000,0.0100,0.0000
n,k:,0.0200,1.0000,0.0200,0.0000
s,k:,0.0200,1.0000,0.0200,0.0000
j,l:,0.0110,1.0000,0.0110,0.0000
f,k,0.0240,1.0000,0.0240,0.0000
k,UNK,0.0960,1.0000,0.0960,0.0000
n:,t,0.0130,1.0000,0.0130,0.0000
l:,dˤ,0.0300,1.0000,0.0300,0.0000
t,g,0.0100,1.0000,0.0100,0.0000
l,n,0.0600,1.0000,0.0600,0.0000
f,n,0.0100,1.0000,0.0100,0.0000
ʒ:,f,0.0100,1.0000,0.0100,0.0000
ʒ:,ʒ:,0.1300,1.0000,0.1300,0.0000
i,ʒ:,0.0100,1.0000,0.0100,0.0000
i,ʒ,0.0100,1.0000,0.0100,0.0000
l,t,0.0010,1.0000,0.0010,0.0000
w,dˤ:,0.0800,1.0000,0.0800,0.0000
dˤ:,dˤ:,0.0800,1.0000,0.0800,0.0000
dˤ:,rˤ,0.0040,1.0000,0.0040,0.0000
rˤ,d,0.0050,1.0000,0.0050,0.0000
g,d,0.0390,1.0000,0.0390,0.0000
dˤ,rˤ,0.0270,1.0000,0.0270,0.0000
k,g,0.0200,1.0000,0.0200,0.0000
w,u,0.0400,1.0000,0.0400,0.0000
w,UNK,0.1070,1.0000,0.1070,0.0000
ʁ,d,0.0100,1.0000,0.0100,0.0000
z:,d,0.1100,1.0000,0.1100,0.0000
z:,t,0.0200,1.0000,0.0200,0.0000
ʒ,t,0.0100,1.0000,0.0100,0.0000
k,ʃ,0.0200,1.0000,0.0200,0.0000
rˤ,dˤ,0.0200,1.0000,0.0200,0.0000
j,g,0.0360,1.0000,0.0360,0.0000
ʁ`,ʁ,0.1200,1.0000,0.1200,0.0000
l,u,0.0100,1.0000,0.0100,0.0000
m,n,0.0300,1.0000,0.0300,0.0000
s:,a,0.0100,1.0000,0.0100,0.0000
d:,q:,0.0250,1.0000,0.0250,0.0000
w,a,0.0100,1.0000,0.0100,0.0000
s,w,0.0110,1.0000,0.0110,0.0000
i,kʷ,0.0100,1.0000,0.0100,0.0000
ʒ,i,0.0100,1.0000,0.0100,0.0000
a,ħ,0.0200,1.0000,0.0200,0.0000
m:,ħ,0.0100,1.0000,0.0100,0.0000
f,t,0.0140,1.0000,0.0140,0.0000
tˤ:,ħ,0.0100,1.0000,0.0100,0.0000
tˤ:,UNK,0.1700,1.0000,0.1700,0.0000
ħ,UNK,0.1300,1.0000,0.1300,0.0000
l:,g,0.0300,1.0000,0.0300,0.0000
i,d:,0.0180,1.0000,0.0180,0.0000
a,d:,0.0100,1.0000,0.0100,0.0000
a,q:,0.0100,1.0000,0.0100,0.0000
z,j,0.0200,1.0000,0.0200,0.0000
m:,i,0.0080,1.0000,0.0080,0.0000
j,s,0.0100,1.0000,0.0100,0.0000
s:,t,0.0200,1.0000,0.0200,0.0000
k,l,0.0600,1.0000,0.0600,0.0000
z,a,0.0100,1.0000,0.0100,0.0000
j,ʕ,0.0390,1.0000,0.0390,0.0000
ʕ,z:,0.0180,1.0000,0.0180,0.0000
z:,z:,0.1420,1.0000,0.1420,0.0000
a,z:,0.0100,1.0000,0.0100,0.0000
i,l,0.0100,1.0000,0.0100,0.0000
ɡʷ:,g,0.0400,1.0000,0.0400,0.0000
ɡʷ:,ɡʷ,0.1370,1.0000,0.1370,0.0000
a,ɡʷ,0.0130,1.0000,0.0130,0.0000
n:,u,0.0100,1.0000,0.0100,0.0000
tˤ:,zˤ,0.0100,1.0000,0.0100,0.0000
ɡʷ,ɡʷ,0.0100,1.0000,0.0100,0.0000
m,ɡʷ,0.0100,1.0000,0.0100,0.0000
r,j,0.0200,1.0000,0.0200,0.0000
UNK,m:,0.1400,1.0000,0.1400,0.0000
ʁ,u,0.0100,1.0000,0.0100,0.0000
n:,g,0.0200,1.0000,0.0200,0.0000
t,k:,0.0200,1.0000,0.0200,0.0000
k:,a,0.0050,1.0000,0.0050,0.0000
a,t:,0.0100,1.0000,0.0100,0.0000
l,r,0.0100,1.0000,0.0100,0.0000
i,t:,0.0100,1.0000,0.0100,0.0000
u,dˤ,0.0190,1.0000,0.0190,0.0000
u,k,0.0400,1.0000,0.0400,0.0000
r,b,0.0200,1.0000,0.0200,0.0000
n:,j,0.0220,1.0000,0.0220,0.0000
n,r,0.0300,1.0000,0.0300,0.0000
a:,UNK,0.1200,1.0000,0.1200,0.0000
m:,n,0.0100,1.0000,0.0100,0.0000
m:,u,0.0200,1.0000,0.0200,0.0000
d:,u,0.0040,1.0000,0.0040,0.0000
UNK,d:,0.1500,1.0000,0.1500,0.0000
g,ʒ,0.0020,1.0000,0.0020,0.0000
ʁ,j,0.0100,1.0000,0.0100,0.0000
t,r,0.0100,1.0000,0.0100,0.0000
w,s,0.0100,1.0000,0.0100,0.0000
b,l,0.0100,1.0000,0.0100,0.0000
z,s,0.0600,1.0000,0.0600,0.0000
f,rˤ,0.0200,1.0000,0.0200,0.0000
