file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
common_voice_22_0_34026,0.0,1.3313,utt,-41.850883311795116,-42.313509160822086,4.191969168538867,11.120955056960625
common_voice_22_0_18207,0.0,2.7738,utt,-49.819237223601085,-51.41232935587565,4.191969168538867,28.818251821998473
common_voice_22_0_25376,0.0,2.4853,utt,-45.138107115963855,-45.46051339542164,4.1919682329016625,6.2350667737902
common_voice_22_0_33868,0.0,2.1446,utt,-51.24040321991822,-50.30846977233887,4.1919682329016625,18.69030132894533
common_voice_22_0_652,0.0,5.3425,utt,-57.54522910814607,-56.66882356007894,4.1919682329016625,13.885533848349782
common_voice_22_0_37748,0.0,2.0286,utt,-55.12738608374384,-52.91155290603638,4.1919682329016625,13.254198943085324
common_voice_22_0_685,0.0,5.3406875,utt,-52.669029435861425,-53.1123173053448,4.1919682329016625,15.414290627054285
common_voice_22_0_5095,0.0,3.1300625,utt,-54.30785118809904,-53.847549840023646,4.1919682329016625,11.445272707747616
common_voice_22_0_32240,0.0,1.5905625,utt,-44.879468234080186,-47.475729135366585,4.1919682329016625,12.372533347014578
common_voice_22_0_21522,0.0,1.575375,utt,-52.68369264240506,-51.92789414349724,4.191178223614934,26.99222008617673
common_voice_22_0_29627,0.0,1.665375,utt,-43.217992725486525,-42.614265714372905,4.191178223614934,10.933662054202504
common_voice_22_0_38267,0.0,0.9681875,utt,-55.324561050257735,-58.24810954502651,4.1906148443975795,22.501604560566218
common_voice_22_0_166,0.0,8.4714,utt,-49.09007895513577,-45.328364109647445,4.1906085498432315,6.2346026370923795
common_voice_22_0_1382,0.0,5.5439,utt,-52.447166911101085,-53.9215575947481,4.189861789051019,9.404962262534132
common_voice_22_0_1400,0.0,3.8138,utt,-50.57573101213911,-50.74334541527001,4.1879680563966915,19.6260586755023
common_voice_22_0_32389,0.0,1.8138,utt,-48.338521883632595,-49.46914536612375,4.187965801953055,19.430642123337535
common_voice_22_0_37086,0.0,0.9972,utt,-47.0895751953125,-45.8801392449273,4.184956291392438,14.351343074376503
common_voice_22_0_34013,0.0,2.3336,utt,-49.306833422746784,-50.06441204364483,4.180447314774539,13.332318273525987
common_voice_22_0_8367,0.0,2.5231875,utt,-46.653448195684526,-48.82252520606632,4.180447314774539,15.563424767780544
common_voice_22_0_33880,0.0,1.84325,utt,-47.734438688858695,-48.9629020690918,4.180447314774539,0.8305766643096444
common_voice_22_0_29964,0.0,1.5289,utt,-43.36630667892157,-45.64004271371024,4.180447314774539,4.8854642071910135
common_voice_22_0_13600,0.0,2.2056875,utt,-52.04304387019231,-50.35499790736607,4.180215152289729,17.586355569400826
common_voice_22_0_11503,0.0,3.3024,utt,-55.94076704545454,-53.87360746964164,4.179799575758871,14.261938195527602
common_voice_22_0_24598,0.0,2.8966875,utt,-39.53571188038793,-43.044933431288776,4.1782414490815665,27.801308831432443
common_voice_22_0_35101,0.0,1.0126,utt,-60.454497988861384,-62.281858656141495,4.176713758559149,12.047053188844071
common_voice_22_0_36887,0.0,1.289,utt,-53.38532960876938,-54.11080635918511,4.176272918796589,20.351570774592375
common_voice_22_0_35203,0.0,1.6122,utt,-50.03402804736025,-49.91603816639293,4.176180880188599,10.772140018105803
common_voice_22_0_3362,0.0,2.920875,utt,-52.894751979880134,-52.84564374287923,4.176034485865716,10.737924748604879
common_voice_22_0_19498,0.0,1.9256875,utt,-46.05805233970207,-47.57117135184152,4.173692680743873,13.613757487899235
common_voice_22_0_29361,0.0,1.1821,utt,-51.34174721927966,-52.57133156912668,4.171510585481024,11.18230447623223
common_voice_22_0_35198,0.0,2.1148,utt,-55.86079587529621,-55.22583847045898,4.171119889713044,9.406905420635976
common_voice_22_0_14468,0.0,2.9055625,utt,-48.933063520189,-49.45920250632546,4.170622058959458,19.27574455601915
common_voice_22_0_21183,0.0,1.8341,utt,-51.34238921618852,-51.235394371880425,4.169471599899184,15.550855425088836
common_voice_22_0_4355,0.0,2.5521,utt,-60.20621553308823,-60.459005438763164,4.169049671784665,10.316164634688143
common_voice_22_0_25933,0.0,2.5679,utt,-45.99353644820039,-46.487806447347005,4.168162866289161,3.8786592945558205
common_voice_22_0_907,0.0,5.4966875,utt,-46.056321022727275,-46.95148138566451,4.167006144467238,15.134387403039568
common_voice_22_0_37325,0.0,1.4481875,utt,-52.56626144935345,-51.692585945129395,4.166826281606453,13.302801970975498
common_voice_22_0_35118,0.0,0.9783,utt,-54.247145049426024,-56.95942136976454,4.165283859830026,10.921303271366483
common_voice_22_0_762,0.0,6.0901,utt,-50.49777747844828,-50.05447097446608,4.16028654982296,5.161304016495947
common_voice_22_0_1315,0.0,5.113,utt,-53.472021771037184,-61.76108082857999,4.16028654982296,22.218306287947005
common_voice_22_0_8263,0.0,3.0568,utt,-49.11410462622549,-54.912992726201594,4.160284404327586,14.263041508278338
common_voice_22_0_32762,0.0,2.277375,utt,-56.7011932908443,-62.77029228210449,4.160284404327586,10.530119915283684
common_voice_22_0_5263,0.0,4.0110625,utt,-44.49435493298005,-46.6478477824818,4.160284404327586,13.323361179701724
common_voice_22_0_34440,0.0,1.9034,utt,-51.727975945723685,-55.65690682151101,4.160284404327586,15.438795502071727
common_voice_22_0_25718,0.0,1.9879,utt,-42.95846910332914,-42.85850512981415,4.160284404327586,5.450046327643305
common_voice_22_0_3286,0.0,3.1982,utt,-56.131219482421876,-56.4051508585612,4.160284404327586,28.11522874649245
common_voice_22_0_7114,0.0,3.1976,utt,-50.309078979492185,-52.45143075422807,4.160284404327586,10.104029319557345
common_voice_22_0_6852,0.0,2.66175,utt,-51.04631329299812,-50.45765922183082,4.160284404327586,17.143762514059386
common_voice_22_0_2565,0.0,4.1135625,utt,-44.28245704075426,-45.92066637674967,4.160284404327586,11.660549609046408
common_voice_22_0_24379,0.0,2.325875,utt,-55.71463418723176,-55.0673614950741,4.160284404327586,8.790280077995629
common_voice_22_0_32466,0.0,1.88575,utt,-49.034985739087304,-54.32314236958822,4.160284404327586,14.640586092572947
common_voice_22_0_34444,0.0,1.411875,utt,-42.5080860760195,-43.737254216120796,4.160284404327586,8.869611689214622
common_voice_22_0_32792,0.0,1.9864,utt,-42.90260874685929,-45.34297234671457,4.160284404327586,17.626737880414964
common_voice_22_0_25766,0.0,2.307375,utt,-54.75125980790043,-54.37204001931583,4.160284404327586,4.24417126262672
common_voice_22_0_36560,0.0,2.5705,utt,-53.04825814688716,-50.605944315592446,4.160284404327586,13.544964588081898
common_voice_22_0_38858,0.0,0.88575,utt,-52.11545931355337,-54.41229693094889,4.160283867953743,17.38707957850887
common_voice_22_0_5501,0.0,3.70025,utt,-42.621534522804055,-43.115724868774414,4.160283867953743,19.28369070451165
common_voice_22_0_14178,0.0,2.308875,utt,-55.01015033143939,-55.536943117777504,4.160283867953743,6.157541262213375
common_voice_22_0_5230,0.0,2.3785,utt,-57.131204044117645,-57.97290929158529,4.160283599766821,0.22665264562939313
common_voice_22_0_29098,0.0,2.4417,utt,-52.31103515625,-52.274766649518696,4.160283599766821,1.0718790682130965
common_voice_22_0_7219,0.0,2.7971875,utt,-52.742396763392854,-54.087327376655914,4.160283599766821,13.458762008544152
common_voice_22_0_25025,0.0,2.0370625,utt,-48.374138327205884,-53.00774595472548,4.160283599766821,18.47505487384491
common_voice_22_0_38933,0.0,0.7688,utt,-51.368411373782465,-51.1763064066569,4.160283599766821,4.5267003699594
common_voice_22_0_20954,0.0,2.442875,utt,-59.33149093878074,-59.58995755513509,4.160283331579899,12.246567697532509
common_voice_22_0_34127,0.0,1.6528,utt,-47.98990589488636,-48.114044825236,4.160283331579899,11.481753763142098
common_voice_22_0_38010,0.0,1.6295625,utt,-52.4088861196319,-48.94535827636719,4.160283331579899,9.65148081304164
common_voice_22_0_7234,0.0,2.3066,utt,-56.39396898674242,-62.56120999654134,4.160283331579899,20.373145843283567
common_voice_22_0_10726,0.0,2.9811875,utt,-51.12846712458054,-50.049296061197914,4.160283331579899,13.142137909717876
common_voice_22_0_35971,0.0,1.2173,utt,-45.38062724129098,-46.82295015123155,4.160283331579899,14.05234682396407
common_voice_22_0_37600,0.0,0.9898,utt,-48.0139036852904,-47.9261155128479,4.160283331579899,6.639389386294306
common_voice_22_0_18013,0.0,1.9750625,utt,-46.276194562815654,-48.655395956600415,4.160283331579899,12.279458534682613
common_voice_22_0_6387,0.0,3.336,utt,-54.14632063997006,-53.393435111412636,4.160283331579899,11.945351883830382
common_voice_22_0_37082,0.0,1.0260625,utt,-55.14551729368932,-56.55029983520508,4.160283331579899,7.719163988141263
common_voice_22_0_16566,0.0,2.087,utt,-43.341002541866025,-43.09649557816355,4.160283331579899,6.45583313899327
common_voice_22_0_2293,0.0,3.366875,utt,-43.81866074740356,-44.11567574739456,4.160283063392978,24.606815270660142
common_voice_22_0_25845,0.0,1.9639,utt,-48.29949577487245,-48.30026222677792,4.160282795206056,6.056680551667964
common_voice_22_0_37558,0.0,0.7166,utt,-48.82151624891493,-50.559475580851235,4.160282795206056,16.803860697503637
common_voice_22_0_6432,0.0,3.0731875,utt,-51.824425514047235,-51.98959783407358,4.160282258832213,6.495961738716542
common_voice_22_0_31061,0.0,2.3771875,utt,-41.123773142069325,-48.561215327336235,4.160282258832213,10.771237134092218
common_voice_22_0_28708,0.0,3.8953,utt,-45.22861578525641,-54.46521733601888,4.160282258832213,19.313447301197446
common_voice_22_0_21793,0.0,1.77075,utt,-56.32173596398305,-55.920281410217285,4.160282258832213,13.202517104408644
common_voice_22_0_3278,0.0,4.338375,utt,-46.68580789170507,-45.97999966529108,4.160282258832213,14.162266063336643
common_voice_22_0_11884,0.0,3.3884,utt,-46.85295964693953,-48.34592019943964,4.160282258832213,15.0629702520534
common_voice_22_0_8990,0.0,2.9745625,utt,-52.957149621212125,-55.10626154360564,4.160282258832213,19.770612592502662
common_voice_22_0_589,0.0,4.9959,utt,-54.98880859375,-56.00430801066946,4.160282258832213,22.192022528881076
common_voice_22_0_34642,0.0,1.40825,utt,-49.933181654476954,-48.31596298217774,4.160282258832213,4.778749696214508
common_voice_22_0_11516,0.0,2.9968,utt,-54.05365234375,-55.66760311126709,4.160282258832213,13.917757173674167
common_voice_22_0_4309,0.0,5.2296,utt,-51.356843032982795,-51.39932307490596,4.160282258832213,9.28244111222609
common_voice_22_0_19606,0.0,1.6841875,utt,-54.331229073660715,-54.98995006785673,4.15864032258881,23.576630034960402
common_voice_22_0_7227,0.0,2.1978,utt,-60.31510120738636,-61.44267854236421,4.157433863684479,11.214008242647266
common_voice_22_0_26917,0.0,1.6069,utt,-49.39161975931677,-48.98878936767578,4.156737744751669,10.938384082165715
common_voice_22_0_25728,0.0,1.6296875,utt,-55.32175637461656,-56.151709388284125,4.156737744751669,27.53358836922231
common_voice_22_0_31260,0.0,2.5023,utt,-55.1262890625,-56.48208306052468,4.1567367119873415,-2.5511580636483586
common_voice_22_0_31584,0.0,1.5428,utt,-44.17973188920455,-46.09065933227539,4.152919292042757,4.011775655373608
common_voice_22_0_22274,0.0,1.345875,utt,-47.49172092013889,-48.980496088663735,4.152919278968536,8.617133685795359
common_voice_22_0_33387,0.0,1.3419,utt,-45.133574072994406,-44.5242799612192,4.152034479280821,16.252002185482993
common_voice_22_0_35345,0.0,0.8950625,utt,-51.22349717881944,-55.39873743057251,4.149714257360505,9.65437722330956
common_voice_22_0_31159,0.0,1.3616875,utt,-47.945014504825366,-50.154199773615055,4.148232162274015,19.61207685867264
common_voice_22_0_22040,0.0,2.0071,utt,-53.495845965485074,-54.433130376479205,4.146449482903939,10.18887639402937
common_voice_22_0_30093,0.0,1.6531,utt,-55.897679924242425,-58.50864928109305,4.146321233023154,7.929256941500521
common_voice_22_0_17331,0.0,3.7634,utt,-46.378428357712764,-49.78039741516113,4.142595164857651,14.836996962236098
common_voice_22_0_31457,0.0,1.1904,utt,-45.60858308167017,-44.73692737926137,4.139346265913999,17.51203866686059
common_voice_22_0_8329,0.0,2.1988,utt,-52.42251420454546,-52.99492645263672,4.1386878478961995,13.17380674791439
common_voice_22_0_15664,0.0,2.5788,utt,-55.516934653585274,-55.38089116414388,4.138685702400825,-1.0050880995946603
common_voice_22_0_1297,0.0,6.302375,utt,-47.53218315972222,-47.67951701237605,4.1368696421194,10.16364425239202
common_voice_22_0_17628,0.0,3.3073,utt,-55.96698569675227,-56.68178384954279,4.136867815161885,17.50190199528142
common_voice_22_0_34602,0.0,1.2961,utt,-39.32259239783654,-40.44525718688965,4.136867815161885,3.4332296564678018
common_voice_22_0_27077,0.0,1.9745,utt,-48.640793543781726,-53.15482788085937,4.136867815161885,12.126656004837645
common_voice_22_0_29255,0.0,1.3845625,utt,-39.49915789175725,-39.78920100285457,4.136867815161885,0.44594108703875435
common_voice_22_0_25443,0.0,2.07975,utt,-44.24936147836539,-43.798031912909615,4.136867815161885,12.514237088566063
common_voice_22_0_14375,0.0,1.6165,utt,-49.382402584876544,-51.99584808349609,4.136867358422506,6.028533807983205
common_voice_22_0_30682,0.0,2.3741875,utt,-44.83719425764768,-43.286619663238525,4.13685985527839,15.66154045994117
common_voice_22_0_26702,0.0,2.8654,utt,-55.357840401785715,-55.933594703674316,4.136381698573958,8.999424546159199
common_voice_22_0_39009,0.0,1.5676875,utt,-41.446080687699045,-47.54501152038574,4.136381698573958,3.7735960569820666
common_voice_22_0_8127,0.0,2.1827,utt,-52.764702193233944,-51.350418454124814,4.136381698573958,11.333199804422307
common_voice_22_0_28631,0.0,2.2481,utt,-51.28778211805555,-53.35464722769601,4.1363811594357625,1.1881027288096764
common_voice_22_0_22953,0.0,1.88575,utt,-51.33727058531746,-52.58687379625108,4.136380889866664,4.8087551106895425
common_voice_22_0_32518,0.0,1.6905625,utt,-41.77432449611686,-45.769334646371696,4.136380620297566,13.866752963991468
common_voice_22_0_30799,0.0,1.9589,utt,-52.15726642219388,-51.72351888020833,4.136380620297566,14.497393832146807
common_voice_22_0_19324,0.0,2.4136,utt,-57.5754992219917,-58.45041275024414,4.136380620297566,3.263667807570581
common_voice_22_0_8911,0.0,3.357,utt,-60.84251767113095,-54.89280650926673,4.136380620297566,3.4350068965792744
common_voice_22_0_22067,0.0,2.1355,utt,-56.42180654935748,-57.05326779683431,4.136380620297566,11.357800883022874
common_voice_22_0_26389,0.0,4.4203,utt,-59.09059937075792,-58.71597056918674,4.136380620297566,9.091804423482818
common_voice_22_0_31011,0.0,1.4566,utt,-58.38277236729452,-56.08744757516043,4.136380620297566,33.58426240292634
common_voice_22_0_35523,0.0,1.8401875,utt,-52.05722443953805,-53.54293580488725,4.136380350728468,13.192482604912978
common_voice_22_0_29807,0.0,2.62175,utt,-48.39161274451336,-51.20414270673479,4.136380081159371,9.745604259753508
common_voice_22_0_12981,0.0,2.8912,utt,-57.51026573313149,-56.5078274119984,4.136379542021174,15.37758998913104
common_voice_22_0_34561,0.0,1.4559,utt,-46.42568760702055,-48.23240171160017,4.136379542021174,13.659332993673296
common_voice_22_0_38483,0.0,1.9515,utt,-44.64853265224359,-46.85023625691732,4.136379542021174,19.41236256925672
common_voice_22_0_21831,0.0,1.9575625,utt,-50.984743702168366,-51.26507759094238,4.136379542021174,7.3926974327995225
common_voice_22_0_22163,0.0,2.276875,utt,-53.07933713678728,-52.97057001214279,4.136379542021174,15.588147995469946
common_voice_22_0_15843,0.0,2.0376,utt,-53.938548368566174,-55.17909949166434,4.136379542021174,23.39397992933179
common_voice_22_0_1043,0.0,6.0440625,utt,-44.34478476821192,-45.00743351426235,4.136375228915608,12.970205298816667
common_voice_22_0_410,0.0,7.2838,utt,-51.931082589285715,-52.20642839852026,4.136375228915608,15.770021758556942
common_voice_22_0_29642,0.0,1.3701,utt,-53.25993313754562,-53.459446498325896,4.136188134609482,16.68874697824382
common_voice_22_0_3585,0.0,3.646375,utt,-44.17335723458904,-44.13223377350838,4.134720124485987,21.401403713191794
common_voice_22_0_8147,0.0,4.1494,utt,-47.864702560240964,-50.78277645940366,4.134371056375839,9.264068246521553
common_voice_22_0_7707,0.0,2.072875,utt,-57.28349090428744,-58.70428065249794,4.134371056375839,23.515210606061473
common_voice_22_0_8655,0.0,2.6564,utt,-49.59107363134399,-50.174920806884764,4.134371056375839,25.14740981702171
common_voice_22_0_8656,0.0,2.4084,utt,-42.28852356716805,-42.82368209838867,4.134371056375839,25.294506104480377
common_voice_22_0_8633,0.0,3.0310625,utt,-58.16318584983498,-54.838558890602805,4.134371056375839,13.291217838187274
common_voice_22_0_5496,0.0,2.1410625,utt,-62.01487204293224,-63.865272521972656,4.134371056375839,0.56585540360072
common_voice_22_0_32921,0.0,2.063,utt,-51.44872572815534,-50.11835919893705,4.134371056375839,11.41491505078072
common_voice_22_0_11432,0.0,2.263375,utt,-46.30110100940266,-49.36491374969482,4.134371056375839,11.55758881953919
common_voice_22_0_31881,0.0,1.7826,utt,-50.86929424157304,-49.696384702410015,4.134371056375839,16.95986117086797
common_voice_22_0_3095,0.0,3.8160625,utt,-52.71736440608639,-53.96703406742641,4.134371056375839,10.704610202936959
common_voice_22_0_30516,0.0,1.6426875,utt,-45.69327600990854,-46.575610097249346,4.134370514288061,10.227410404547769
common_voice_22_0_13933,0.0,2.7252,utt,-51.089239211309526,-51.684809875488284,4.134369972200282,6.894180194312643
common_voice_22_0_17782,0.0,2.559875,utt,-57.7022819519043,-59.933557409989206,4.134369972200282,21.599248316379505
common_voice_22_0_21710,0.0,2.4433,utt,-61.35120629482582,-57.04635075160435,4.134369972200282,0.37784170997571564
common_voice_22_0_25636,0.0,2.5522,utt,-52.95749846813725,-54.08261449713456,4.134369972200282,20.658889165108143
common_voice_22_0_23583,0.0,1.5283,utt,-57.56582541870915,-59.20335851396833,4.134369972200282,7.646945528983789
common_voice_22_0_18675,0.0,2.0456875,utt,-56.4135146722561,-57.33163515726725,4.134369836678338,5.614912756336107
common_voice_22_0_198,0.0,6.1315,utt,-53.69454144575857,-54.01319922170332,4.134369701156393,12.176023732285781
common_voice_22_0_20929,0.0,1.5433,utt,-56.78261338271104,-56.31700685289171,4.134369701156393,6.6134451268543835
common_voice_22_0_31825,0.0,2.089,utt,-45.22196471291866,-46.519514083862305,4.134369430112503,5.570734220419068
common_voice_22_0_38694,0.0,1.6016875,utt,-49.474066162109374,-52.14747924804688,4.134369430112503,8.891312394272095
common_voice_22_0_345,0.0,5.8643,utt,-63.96347722909557,-64.8587689669627,4.134368888024725,6.115673332607203
common_voice_22_0_22354,0.0,1.7415,utt,-57.066462374281606,-55.866566601921534,4.134368888024725,6.84014510000973
common_voice_22_0_8477,0.0,2.6136875,utt,-52.51897374880268,-52.41428184509277,4.134368888024725,11.407735205437744
common_voice_22_0_35726,0.0,1.1725,utt,-51.32885533520299,-53.38615902987394,4.134368888024725,7.002546244531766
common_voice_22_0_17135,0.0,2.4701,utt,-47.28059368674089,-48.48575933356034,4.134368888024725,16.835238219727763
common_voice_22_0_20818,0.0,2.7495,utt,-46.50692116477273,-44.78783858449835,4.134368888024725,8.108839955940308
common_voice_22_0_21626,0.0,2.92225,utt,-51.76750120398116,-50.77025133020737,4.134368888024725,9.817251780725542
common_voice_22_0_9245,0.0,1.9835625,utt,-45.740061750315654,-44.82833035786947,4.134368888024725,9.584977646654199
common_voice_22_0_31474,0.0,3.1971,utt,-48.747711181640625,-55.78278732299805,4.134368888024725,19.05721630345947
common_voice_22_0_6309,0.0,2.543875,utt,-55.324653204970474,-56.92563906582919,4.134368888024725,7.480516485650334
common_voice_22_0_22535,0.0,1.8618,utt,-61.78664209509409,-63.27970639397116,4.134368888024725,3.302520113814589
common_voice_22_0_1207,0.0,5.261375,utt,-57.84469685717681,-56.36470165768185,4.134368888024725,4.9692791160403385
common_voice_22_0_38542,0.0,1.6296875,utt,-45.44098686733129,-45.7389292035784,4.134368888024725,2.7640565230149168
common_voice_22_0_24084,0.0,1.9579,utt,-58.26513173628827,-59.45690195184005,4.134368888024725,13.426643016774374
common_voice_22_0_19,0.0,6.714,utt,-54.46487867921014,-54.31483790079753,4.134364551322497,12.923464806795156
common_voice_22_0_28942,0.0,2.0911875,utt,-46.72790352123206,-47.56675672531128,4.1328433853961855,13.309043997811477
common_voice_22_0_2829,0.0,5.5134,utt,-54.21698119895644,-54.5860836890436,4.131781640163505,13.850724482964313
common_voice_22_0_16132,0.0,3.3265625,utt,-52.08000774211712,-53.56549817039853,4.131781640163505,14.644835246477278
common_voice_22_0_506,0.0,7.6703,utt,-49.80775342242503,-49.50844317216139,4.131781640163505,5.863126649820556
common_voice_22_0_35250,0.0,2.163,utt,-51.37562391493056,-55.80152416229248,4.131779384759286,11.173252586430028
common_voice_22_0_30071,0.0,1.78275,utt,-50.10624231917135,-49.6074098440317,4.131779384759286,9.730770447322818
common_voice_22_0_26236,0.0,2.508,utt,-50.507715232818725,-51.80737770928277,4.131779384759286,13.830125067927352
common_voice_22_0_17899,0.0,2.6480625,utt,-37.79865123820755,-44.278389400906036,4.131779384759286,10.40374906378232
common_voice_22_0_25951,0.0,3.028375,utt,-50.95275758044554,-49.51773204803467,4.131779384759286,13.582993710308962
common_voice_22_0_2908,0.0,5.199,utt,-45.45973933293269,-45.429395983296054,4.131779384759286,20.027494104185784
common_voice_22_0_28177,0.0,1.78275,utt,-54.17286802141854,-54.68944658551897,4.131779384759286,7.789325382556532
common_voice_22_0_34207,0.0,1.288375,utt,-39.53324476138566,-38.71930016411675,4.131778257057176,3.4671750678013282
common_voice_22_0_24146,0.0,2.1744,utt,-52.49676429291475,-52.7349419063992,4.131778257057176,5.440331833642103
common_voice_22_0_2038,0.0,4.476375,utt,-43.90295846121652,-43.286119759082794,4.131778257057176,14.168846656810913
common_voice_22_0_35216,0.0,1.0408,utt,-43.64344670222356,-45.0858512878418,4.131778257057176,6.416058087979735
common_voice_22_0_25069,0.0,1.80525,utt,-48.5330682406768,-50.73257468728458,4.131778257057176,6.926933338154999
common_voice_22_0_30530,0.0,1.8691,utt,-47.89044222092246,-44.493927882267876,4.131777975131648,8.298824281585844
common_voice_22_0_33835,0.0,1.9121,utt,-52.45316079024869,-54.163434115323156,4.131777129355066,12.530867004316335
common_voice_22_0_5628,0.0,3.309,utt,-48.397307519826285,-50.188091112219766,4.131777129355066,10.237738469191632
common_voice_22_0_184,0.0,8.7500625,utt,-51.55157142857143,-50.99327903635361,4.131777129355066,13.899660954555161
common_voice_22_0_8212,0.0,4.0225625,utt,-54.112552472014926,-54.74382691156296,4.131777129355066,9.105904008444934
common_voice_22_0_26901,0.0,2.2778,utt,-59.720124897203945,-57.80711589140051,4.131777129355066,10.660634520497299
common_voice_22_0_8883,0.0,3.6104,utt,-55.61212885214682,-55.01736016706987,4.131777129355066,17.14719965786466
common_voice_22_0_9249,0.0,4.1206875,utt,-52.36258912317961,-51.992873668670654,4.131777129355066,9.436678337661414
common_voice_22_0_9416,0.0,4.576375,utt,-48.90819459606987,-51.91483082978622,4.131777129355066,13.034380699647503
common_voice_22_0_6382,0.0,5.0394,utt,-49.734375,-51.52174464139071,4.131777129355066,14.279684951297256
common_voice_22_0_26294,0.0,2.80425,utt,-49.94158761160714,-50.69356447107651,4.131777129355066,2.520871480812909
common_voice_22_0_7217,0.0,3.5980625,utt,-50.866536458333336,-51.39640791519828,4.131777129355066,10.95392568800709
common_voice_22_0_36259,0.0,2.2372,utt,-53.24407958984375,-51.60302848815918,4.131777129355066,17.620378809286702
common_voice_22_0_34632,0.0,2.1771,utt,-49.8934561353211,-50.50591013981746,4.131777129355066,18.20409207236111
common_voice_22_0_32531,0.0,3.3189,utt,-49.984786803463855,-51.85992431640625,4.131777129355066,13.252928097306253
common_voice_22_0_177,0.0,8.5418,utt,-55.91732380708431,-56.43928609994742,4.131777129355066,13.7249714116735
common_voice_22_0_37111,0.0,1.0649,utt,-45.926476820459904,-47.69607429504394,4.129264746346092,16.276652280902383
common_voice_22_0_31313,0.0,1.3465625,utt,-44.75443070023148,-46.46190467247596,4.127733908219095,10.323302341867713
common_voice_22_0_31498,0.0,1.66975,utt,-57.16647759169162,-56.750504629952566,4.127669415797041,16.493025921970446
common_voice_22_0_37071,0.0,3.1145625,utt,-65.50339755827974,-53.50393422444662,4.127669415797041,13.396897218190936
common_voice_22_0_1491,0.0,5.039375,utt,-50.42454117063492,-50.42388719500917,4.12652945892832,14.274075391827278
common_voice_22_0_15716,0.0,2.359875,utt,-47.403688592425844,-45.939725399017334,4.126527699532345,15.242145836783969
common_voice_22_0_24087,0.0,2.1750625,utt,-53.053150981938074,-53.60655403137207,4.126527699532345,33.294122214402336
common_voice_22_0_2436,0.0,3.7452,utt,-48.606432291666664,-50.08801170631691,4.126305112412512,11.228726542729802
common_voice_22_0_3065,0.0,4.2866875,utt,-48.66116240530303,-47.47900241613388,4.124907708636335,9.596052345891625
common_voice_22_0_8085,0.0,3.3911875,utt,-51.19362440081121,-53.69093548167836,4.124903649531511,13.061813394599902
common_voice_22_0_9433,0.0,3.3623,utt,-50.72520810081845,-51.363031734119765,4.123565031024524,11.573356427107376
common_voice_22_0_6232,0.0,3.4156,utt,-53.59200817799707,-54.32982071586277,4.1229032370161125,19.66933826164039
common_voice_22_0_27447,0.0,3.262375,utt,-46.185540883819016,-46.84077780587332,4.122334248019174,10.18256798569145
common_voice_22_0_24187,0.0,2.1878,utt,-49.794538384703195,-48.89032004861271,4.1206871417110875,17.59004822078912
common_voice_22_0_18597,0.0,1.8594,utt,-49.816448252688176,-50.15860708136307,4.120427935325106,19.175934149439264
common_voice_22_0_3176,0.0,4.6266875,utt,-39.757183956533474,-40.14812544413975,4.119358957469874,16.092519893773087
common_voice_22_0_23761,0.0,1.525875,utt,-54.449282577614376,-56.89475326538086,4.119356988552829,4.381505725942205
common_voice_22_0_17182,0.0,1.9974,utt,-52.575888671875,-52.19828872680664,4.119356988552829,3.6117852266554458
common_voice_22_0_10817,0.0,2.8041875,utt,-52.78282296316964,-53.708413696289064,4.119356988552829,10.24318078098096
common_voice_22_0_37675,0.0,1.9719,utt,-54.90393995875635,-55.36414400736491,4.119356988552829,11.987488649466496
common_voice_22_0_18117,0.0,2.1191875,utt,-53.226474977889154,-55.92705054032175,4.119356496323567,12.6788957042783
common_voice_22_0_1858,0.0,4.715875,utt,-54.23912953522246,-53.30417823791504,4.119351081801691,8.153314170705329
common_voice_22_0_18054,0.0,4.4525,utt,-43.06457162921348,-51.31843466507761,4.116105411052222,11.450782034978081
common_voice_22_0_272,0.0,6.5451,utt,-51.93352814885496,-51.02086455246498,4.116105411052222,10.39678266004612
common_voice_22_0_264,0.0,7.717375,utt,-57.1793231865285,-57.18178206682205,4.116105411052222,2.9385162092228683
common_voice_22_0_16953,0.0,2.3065625,utt,-55.011164941829,-52.93542262486049,4.1161031566085855,4.434758708196268
common_voice_22_0_1561,0.0,5.5766,utt,-50.84026727710574,-50.46316321236747,4.1161031566085855,7.8357179360175255
common_voice_22_0_1360,0.0,5.2714,utt,-48.71640402632827,-47.260784669355914,4.1161031566085855,19.94208301166408
common_voice_22_0_28970,0.0,1.8651875,utt,-47.061230990975936,-44.03540242513021,4.1161031566085855,14.818485942192087
common_voice_22_0_24830,0.0,2.9531,utt,-54.20855733580508,-55.334173539105585,4.1161031566085855,14.288549010812064
common_voice_22_0_18130,0.0,2.8481,utt,-47.14149533991228,-49.17788391113281,4.1161031566085855,22.692808452810524
common_voice_22_0_4399,0.0,4.1604,utt,-53.80908203125,-52.607472123770876,4.1161031566085855,11.757530256714862
common_voice_22_0_8727,0.0,2.6796875,utt,-52.45425824976679,-54.10163464753524,4.116102029386767,4.16274559319524
common_voice_22_0_13708,0.0,2.6356,utt,-52.91661487926137,-52.248159408569336,4.116102029386767,25.689666699741494
common_voice_22_0_23875,0.0,2.5001875,utt,-50.7797890625,-49.717833518981934,4.116102029386767,27.824036590040784
